"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.836694395E0,-1.400000043E-2,1.469999999E-1,-2.989999950E-1
1.841630224E0,3.400000185E-2,3.230000138E-1,-3.999999911E-2
1.846565159E0,3.400000185E-2,3.230000138E-1,-3.999999911E-2
1.851500094E0,3.400000185E-2,3.230000138E-1,-3.999999911E-2
1.856435029E0,3.400000185E-2,3.230000138E-1,-3.999999911E-2
1.861370706E0,7.900000364E-2,8.600000292E-2,1.700000092E-2
1.866306351E0,7.900000364E-2,8.600000292E-2,1.700000092E-2
1.871241996E0,7.900000364E-2,8.600000292E-2,1.700000092E-2
1.876178544E0,1.480000019E-1,1.260000020E-1,1.969999969E-1
1.881115269E0,1.480000019E-1,1.260000020E-1,1.969999969E-1
1.886051994E0,1.480000019E-1,1.260000020E-1,1.969999969E-1
1.890989066E0,1.099999994E-2,-3.200000152E-2,3.109999895E-1
1.895926371E0,1.099999994E-2,-3.200000152E-2,3.109999895E-1
1.900863676E0,1.099999994E-2,-3.200000152E-2,3.109999895E-1
1.905800751E0,-1.129999980E-1,-4.100000113E-2,2.590000033E-1
1.910737512E0,-1.129999980E-1,-4.100000113E-2,2.590000033E-1
1.915674273E0,-1.129999980E-1,-4.100000113E-2,2.590000033E-1
1.920610800E0,-4.800000042E-2,-2.300000004E-2,1.790000051E-1
1.925546671E0,-4.800000042E-2,-2.300000004E-2,1.790000051E-1
1.930482542E0,-4.800000042E-2,-2.300000004E-2,1.790000051E-1
1.935418410E0,-4.800000042E-2,-2.300000004E-2,1.790000051E-1
1.940354934E0,1.799999923E-2,4.100000113E-2,1.250000000E-1
1.945291445E0,1.799999923E-2,4.100000113E-2,1.250000000E-1
1.950227956E0,1.799999923E-2,4.100000113E-2,1.250000000E-1
1.955163628E0,7.100000232E-2,-6.499999762E-2,-2.400000021E-2
1.960099139E0,7.100000232E-2,-6.499999762E-2,-2.400000021E-2
1.965034650E0,7.100000232E-2,-6.499999762E-2,-2.400000021E-2
1.969970705E0,1.379999965E-1,-8.299999684E-2,1.230000034E-1
1.974907116E0,1.379999965E-1,-8.299999684E-2,1.230000034E-1
1.979843527E0,1.379999965E-1,-8.299999684E-2,1.230000034E-1
1.984780217E0,1.920000017E-1,-6.400000304E-2,1.220000014E-1
1.989717258E0,1.920000017E-1,-6.400000304E-2,1.220000014E-1
1.994654299E0,1.920000017E-1,-6.400000304E-2,1.220000014E-1
1.999591219E0,9.000000358E-2,-9.300000221E-2,-1.600000076E-2
2.004527740E0,9.000000358E-2,-9.300000221E-2,-1.600000076E-2
2.009464261E0,9.000000358E-2,-9.300000221E-2,-1.600000076E-2
2.014400779E0,9.000000358E-2,-9.300000221E-2,-1.600000076E-2
2.019336765E0,9.799999744E-2,-7.199999690E-2,2.269999981E-1
2.024272756E0,9.799999744E-2,-7.199999690E-2,2.269999981E-1
2.029208747E0,9.799999744E-2,-7.199999690E-2,2.269999981E-1
2.034144187E0,5.499999970E-2,2.099999972E-2,3.059999943E-1
2.039079552E0,5.499999970E-2,2.099999972E-2,3.059999943E-1
2.044014917E0,5.499999970E-2,2.099999972E-2,3.059999943E-1
2.048950790E0,-1.140000001E-1,-5.400000140E-2,1.899999939E-2
2.053887061E0,-1.140000001E-1,-5.400000140E-2,1.899999939E-2
2.058823332E0,-1.140000001E-1,-5.400000140E-2,1.899999939E-2
2.063759449E0,1.099999994E-2,-4.399999976E-2,5.700000003E-2
2.068695320E0,1.099999994E-2,-4.399999976E-2,5.700000003E-2
2.073631191E0,1.099999994E-2,-4.399999976E-2,5.700000003E-2
2.078566871E0,1.529999971E-1,-2.199999988E-2,-2.500000037E-2
2.083501952E0,1.529999971E-1,-2.199999988E-2,-2.500000037E-2
2.088437033E0,1.529999971E-1,-2.199999988E-2,-2.500000037E-2
2.093372111E0,1.529999971E-1,-2.199999988E-2,-2.500000037E-2
2.098307475E0,0.000000000E0,3.500000015E-2,5.499999970E-2
2.103242880E0,0.000000000E0,3.500000015E-2,5.499999970E-2
2.108178285E0,0.000000000E0,3.500000015E-2,5.499999970E-2
2.113113289E0,-4.999999888E-3,0.000000000E0,5.400000140E-2
2.118048270E0,-4.999999888E-3,0.000000000E0,5.400000140E-2
2.122983251E0,-4.999999888E-3,0.000000000E0,5.400000140E-2
2.127919242E0,-7.000000216E-3,2.899999917E-2,6.700000167E-2
2.132855867E0,-7.000000216E-3,2.899999917E-2,6.700000167E-2
2.137792492E0,-7.000000216E-3,2.899999917E-2,6.700000167E-2
2.142729516E0,4.199999943E-2,-8.000000380E-3,1.620000005E-1
2.147667131E0,4.199999943E-2,-8.000000380E-3,1.620000005E-1
2.152604746E0,4.199999943E-2,-8.000000380E-3,1.620000005E-1
2.157542129E0,-8.299999684E-2,3.400000185E-2,1.879999936E-1
2.162478770E0,-8.299999684E-2,3.400000185E-2,1.879999936E-1
2.167415411E0,-8.299999684E-2,3.400000185E-2,1.879999936E-1
2.172352049E0,-8.299999684E-2,3.400000185E-2,1.879999936E-1
2.177287524E0,2.300000004E-2,8.000000380E-3,5.200000107E-2
2.182223015E0,2.300000004E-2,8.000000380E-3,5.200000107E-2
2.187158506E0,2.300000004E-2,8.000000380E-3,5.200000107E-2
2.192094677E0,2.199999988E-2,-3.000000026E-3,-7.000000030E-2
2.197030992E0,2.199999988E-2,-3.000000026E-3,-7.000000030E-2
2.201967307E0,2.199999988E-2,-3.000000026E-3,-7.000000030E-2
2.206903093E0,3.500000015E-2,6.499999762E-2,-7.000000030E-2
2.211838604E0,3.500000015E-2,6.499999762E-2,-7.000000030E-2
2.216774115E0,3.500000015E-2,6.499999762E-2,-7.000000030E-2
2.221709700E0,-4.999999888E-3,5.200000107E-2,-1.600000076E-2
2.226645345E0,-4.999999888E-3,5.200000107E-2,-1.600000076E-2
2.231580990E0,-4.999999888E-3,5.200000107E-2,-1.600000076E-2
2.236516600E0,2.199999988E-2,6.499999762E-2,-2.899999917E-2
2.241452085E0,2.199999988E-2,6.499999762E-2,-2.899999917E-2
2.246387570E0,2.199999988E-2,6.499999762E-2,-2.899999917E-2
2.251323055E0,2.199999988E-2,6.499999762E-2,-2.899999917E-2
2.256258423E0,-8.600000292E-2,1.000000015E-1,-2.460000068E-1
2.261193808E0,-8.600000292E-2,1.000000015E-1,-2.460000068E-1
2.266129193E0,-8.600000292E-2,1.000000015E-1,-2.460000068E-1
2.271064024E0,8.999999613E-3,-1.700000092E-2,4.100000113E-2
2.275998765E0,8.999999613E-3,-1.700000092E-2,4.100000113E-2
2.280933506E0,8.999999613E-3,-1.700000092E-2,4.100000113E-2
2.285868643E0,-9.799999744E-2,-1.150000021E-1,4.090000093E-1
2.290804024E0,-9.799999744E-2,-1.150000021E-1,4.090000093E-1
2.295739405E0,-9.799999744E-2,-1.150000021E-1,4.090000093E-1
2.300674515E0,-1.000000047E-3,-7.800000161E-2,3.560000062E-1
2.305609230E0,-1.000000047E-3,-7.800000161E-2,3.560000062E-1
2.310543945E0,-1.000000047E-3,-7.800000161E-2,3.560000062E-1
2.315478668E0,3.999999911E-2,-9.200000018E-2,-2.500000037E-2
2.320413473E0,3.999999911E-2,-9.200000018E-2,-2.500000037E-2
2.325348278E0,3.999999911E-2,-9.200000018E-2,-2.500000037E-2
2.330283083E0,3.999999911E-2,-9.200000018E-2,-2.500000037E-2
2.335219459E0,1.239999980E-1,-8.900000155E-2,1.000000047E-3
2.340155774E0,1.239999980E-1,-8.900000155E-2,1.000000047E-3
2.345092089E0,1.239999980E-1,-8.900000155E-2,1.000000047E-3
2.350027342E0,-2.500000037E-2,-4.500000179E-2,1.400000043E-2
2.354962353E0,-2.500000037E-2,-4.500000179E-2,1.400000043E-2
2.359897364E0,-2.500000037E-2,-4.500000179E-2,1.400000043E-2
2.364831574E0,-7.900000364E-2,1.000000015E-1,-1.640000045E-1
2.369765259E0,-7.900000364E-2,1.000000015E-1,-1.640000045E-1
2.374698944E0,-7.900000364E-2,1.000000015E-1,-1.640000045E-1
2.379633099E0,-1.469999999E-1,1.309999973E-1,-3.009999990E-1
2.384567900E0,-1.469999999E-1,1.309999973E-1,-3.009999990E-1
2.389502701E0,-1.469999999E-1,1.309999973E-1,-3.009999990E-1
2.394437919E0,1.600000076E-2,-1.799999923E-2,-6.010000110E-1
2.399374424E0,1.600000076E-2,-1.799999923E-2,-6.010000110E-1
2.404310929E0,1.600000076E-2,-1.799999923E-2,-6.010000110E-1
2.409247434E0,1.600000076E-2,-1.799999923E-2,-6.010000110E-1
2.414182259E0,-8.999999613E-3,-1.190000027E-1,2.169999927E-1
2.419117074E0,-8.999999613E-3,-1.190000027E-1,2.169999927E-1
2.424051889E0,-8.999999613E-3,-1.190000027E-1,2.169999927E-1
2.428986956E0,-1.439999938E-1,-8.100000024E-2,2.579999864E-1
2.433922051E0,-1.439999938E-1,-8.100000024E-2,2.579999864E-1
2.438857146E0,-1.439999938E-1,-8.100000024E-2,2.579999864E-1
2.443792171E0,1.099999994E-2,-1.700000092E-2,5.499999970E-2
2.448727176E0,1.099999994E-2,-1.700000092E-2,5.499999970E-2
2.453662181E0,1.099999994E-2,-1.700000092E-2,5.499999970E-2
2.458597627E0,4.300000146E-2,-4.500000179E-2,-1.209999993E-1
2.463533608E0,4.300000146E-2,-4.500000179E-2,-1.209999993E-1
2.468469589E0,4.300000146E-2,-4.500000179E-2,-1.209999993E-1
2.473405445E0,3.000000026E-3,2.300000004E-2,-1.209999993E-1
2.478340930E0,3.000000026E-3,2.300000004E-2,-1.209999993E-1
2.483276415E0,3.000000026E-3,2.300000004E-2,-1.209999993E-1
2.488211900E0,3.000000026E-3,2.300000004E-2,-1.209999993E-1
2.493146721E0,-3.500000015E-2,2.600000054E-2,-1.360000074E-1
2.498081606E0,-3.500000015E-2,2.600000054E-2,-1.360000074E-1
2.503016491E0,-3.500000015E-2,2.600000054E-2,-1.360000074E-1
2.507952092E0,-2.099999972E-2,4.100000113E-2,-8.100000024E-2
2.512887857E0,-2.099999972E-2,4.100000113E-2,-8.100000024E-2
2.517823622E0,-2.099999972E-2,4.100000113E-2,-8.100000024E-2
2.522759279E0,-4.699999839E-2,-5.299999937E-2,1.080000028E-1
2.527694884E0,-4.699999839E-2,-5.299999937E-2,1.080000028E-1
2.532630489E0,-4.699999839E-2,-5.299999937E-2,1.080000028E-1
2.537566030E0,-1.899999939E-2,-7.999999821E-2,1.899999976E-1
2.542501491E0,-1.899999939E-2,-7.999999821E-2,1.899999976E-1
2.547436952E0,-1.899999939E-2,-7.999999821E-2,1.899999976E-1
2.552372579E0,-4.500000179E-2,-2.500000037E-2,1.350000054E-1
2.557308730E0,-4.500000179E-2,-2.500000037E-2,1.350000054E-1
2.562244881E0,-4.500000179E-2,-2.500000037E-2,1.350000054E-1
2.567181029E0,-4.500000179E-2,-2.500000037E-2,1.350000054E-1
2.572117887E0,-6.899999827E-2,3.000000026E-3,1.620000005E-1
2.577054708E0,-6.899999827E-2,3.000000026E-3,1.620000005E-1
2.581991529E0,-6.899999827E-2,3.000000026E-3,1.620000005E-1
2.586927166E0,0.000000000E0,5.999999866E-2,1.749999970E-1
2.591862557E0,0.000000000E0,5.999999866E-2,1.749999970E-1
2.596797948E0,0.000000000E0,5.999999866E-2,1.749999970E-1
2.601733029E0,-3.500000015E-2,-2.800000086E-2,5.099999905E-2
2.606667940E0,-3.500000015E-2,-2.800000086E-2,5.099999905E-2
2.611602851E0,-3.500000015E-2,-2.800000086E-2,5.099999905E-2
2.616537858E0,6.199999899E-2,6.899999827E-2,3.700000048E-2
2.621473049E0,6.199999899E-2,6.899999827E-2,3.700000048E-2
2.626408240E0,6.199999899E-2,6.899999827E-2,3.700000048E-2
2.631343477E0,3.799999878E-2,3.200000152E-2,-8.500000089E-2
2.636279052E0,3.799999878E-2,3.200000152E-2,-8.500000089E-2
2.641214627E0,3.799999878E-2,3.200000152E-2,-8.500000089E-2
2.646150202E0,3.799999878E-2,3.200000152E-2,-8.500000089E-2
2.651085659E0,5.299999937E-2,-7.000000216E-3,-4.500000179E-2
2.656021144E0,5.299999937E-2,-7.000000216E-3,-4.500000179E-2
2.660956629E0,5.299999937E-2,-7.000000216E-3,-4.500000179E-2
2.665892789E0,-2.500000037E-2,4.999999888E-3,-4.500000179E-2
2.670829060E0,-2.500000037E-2,4.999999888E-3,-4.500000179E-2
2.675765331E0,-2.500000037E-2,4.999999888E-3,-4.500000179E-2
2.680701449E0,-1.099999994E-2,3.000000026E-3,2.300000004E-2
2.685637484E0,-1.099999994E-2,3.000000026E-3,2.300000004E-2
2.690573519E0,-1.099999994E-2,3.000000026E-3,2.300000004E-2
2.695509577E0,-9.300000221E-2,-2.500000037E-2,5.000000075E-2
2.700445658E0,-9.300000221E-2,-2.500000037E-2,5.000000075E-2
2.705381739E0,-9.300000221E-2,-2.500000037E-2,5.000000075E-2
2.710317480E0,-2.400000021E-2,-9.499999881E-2,1.049999967E-1
2.715252105E0,-2.400000021E-2,-9.499999881E-2,1.049999967E-1
2.720186730E0,-2.400000021E-2,-9.499999881E-2,1.049999967E-1
2.725121355E0,-2.400000021E-2,-9.499999881E-2,1.049999967E-1
2.730057214E0,4.399999976E-2,-9.399999678E-2,1.190000027E-1
2.734993075E0,4.399999976E-2,-9.399999678E-2,1.190000027E-1
2.739928936E0,4.399999976E-2,-9.399999678E-2,1.190000027E-1
2.744862992E0,-5.000000075E-2,-6.100000069E-2,8.000000380E-3
2.749796657E0,-5.000000075E-2,-6.100000069E-2,8.000000380E-3
2.754730322E0,-5.000000075E-2,-6.100000069E-2,8.000000380E-3
2.759664691E0,4.600000009E-2,2.800000086E-2,-1.829999983E-1
2.764599466E0,4.600000009E-2,2.800000086E-2,-1.829999983E-1
2.769534241E0,4.600000009E-2,2.800000086E-2,-1.829999983E-1
2.774469481E0,8.799999952E-2,1.260000020E-1,-1.430000067E-1
2.779405342E0,8.799999952E-2,1.260000020E-1,-1.430000067E-1
2.784341203E0,8.799999952E-2,1.260000020E-1,-1.430000067E-1
2.789276761E0,-3.400000185E-2,3.299999982E-2,6.000000052E-3
2.794211122E0,-3.400000185E-2,3.299999982E-2,6.000000052E-3
2.799145483E0,-3.400000185E-2,3.299999982E-2,6.000000052E-3
2.804079841E0,-3.400000185E-2,3.299999982E-2,6.000000052E-3
2.809015510E0,1.999999955E-2,-4.699999839E-2,3.050000072E-1
2.813951151E0,1.999999955E-2,-4.699999839E-2,3.050000072E-1
2.818886792E0,1.999999955E-2,-4.699999839E-2,3.050000072E-1
2.823821667E0,6.000000052E-3,-1.129999980E-1,3.050000072E-1
2.828756408E0,6.000000052E-3,-1.129999980E-1,3.050000072E-1
2.833691149E0,6.000000052E-3,-1.129999980E-1,3.050000072E-1
2.838626164E0,1.899999939E-2,-4.399999976E-2,2.360000014E-1
2.843561355E0,1.899999939E-2,-4.399999976E-2,2.360000014E-1
2.848496546E0,1.899999939E-2,-4.399999976E-2,2.360000014E-1
2.853431437E0,1.799999923E-2,-1.300000027E-2,1.809999943E-1
2.858365868E0,1.799999923E-2,-1.300000027E-2,1.809999943E-1
2.863300299E0,1.799999923E-2,-1.300000027E-2,1.809999943E-1
2.868234888E0,1.120000035E-1,-1.899999939E-2,-1.059999987E-1
2.873170149E0,1.120000035E-1,-1.899999939E-2,-1.059999987E-1
2.878105410E0,1.120000035E-1,-1.899999939E-2,-1.059999987E-1
2.883040668E0,1.120000035E-1,-1.899999939E-2,-1.059999987E-1
2.887976791E0,1.239999980E-1,9.999999776E-3,-2.560000122E-1
2.892912842E0,1.239999980E-1,9.999999776E-3,-2.560000122E-1
2.897848893E0,1.239999980E-1,9.999999776E-3,-2.560000122E-1
2.902784752E0,-3.000000026E-3,2.800000086E-2,-2.160000056E-1
2.907720527E0,-3.000000026E-3,2.800000086E-2,-2.160000056E-1
2.912656302E0,-3.000000026E-3,2.800000086E-2,-2.160000056E-1
2.917592297E0,-4.600000009E-2,4.199999943E-2,-1.350000054E-1
2.922528472E0,-4.600000009E-2,4.199999943E-2,-1.350000054E-1
2.927464647E0,-4.600000009E-2,4.199999943E-2,-1.350000054E-1
2.932400018E0,-5.099999905E-2,-3.900000080E-2,1.400000043E-2
2.937334429E0,-5.099999905E-2,-3.900000080E-2,1.400000043E-2
2.942268840E0,-5.099999905E-2,-3.900000080E-2,1.400000043E-2
2.947203516E0,4.199999943E-2,-2.700000070E-2,-1.099999994E-2
2.952139181E0,4.199999943E-2,-2.700000070E-2,-1.099999994E-2
2.957074846E0,4.199999943E-2,-2.700000070E-2,-1.099999994E-2
2.962010511E0,4.199999943E-2,-2.700000070E-2,-1.099999994E-2
2.966946481E0,-5.499999970E-2,-2.999999933E-2,1.239999980E-1
2.971882442E0,-5.499999970E-2,-2.999999933E-2,1.239999980E-1
2.976818403E0,-5.499999970E-2,-2.999999933E-2,1.239999980E-1
2.981753607E0,-2.700000070E-2,-5.700000003E-2,2.060000002E-1
2.986688638E0,-2.700000070E-2,-5.700000003E-2,2.060000002E-1
2.991623669E0,-2.700000070E-2,-5.700000003E-2,2.060000002E-1
2.996558403E0,5.499999970E-2,2.400000021E-2,5.600000173E-2
3.001493024E0,5.499999970E-2,2.400000021E-2,5.600000173E-2
3.006427645E0,5.499999970E-2,2.400000021E-2,5.600000173E-2
3.011362665E0,4.300000146E-2,1.300000027E-2,-1.480000019E-1
3.016298236E0,4.300000146E-2,1.300000027E-2,-1.480000019E-1
3.021233807E0,4.300000146E-2,1.300000027E-2,-1.480000019E-1
3.026169320E0,1.600000076E-2,6.899999827E-2,-1.209999993E-1
3.031104805E0,1.600000076E-2,6.899999827E-2,-1.209999993E-1
3.036040290E0,1.600000076E-2,6.899999827E-2,-1.209999993E-1
3.040975775E0,1.600000076E-2,6.899999827E-2,-1.209999993E-1
3.045911522E0,-2.300000004E-2,-4.899999872E-2,1.770000011E-1
3.050847263E0,-2.300000004E-2,-4.899999872E-2,1.770000011E-1
3.055783004E0,-2.300000004E-2,-4.899999872E-2,1.770000011E-1
3.060718454E0,-9.999999776E-3,-6.000000052E-3,8.100000024E-2
3.065653845E0,-9.999999776E-3,-6.000000052E-3,8.100000024E-2
3.070589236E0,-9.999999776E-3,-6.000000052E-3,8.100000024E-2
3.075523794E0,-9.999999776E-3,6.100000069E-2,1.080000028E-1
3.080457865E0,-9.999999776E-3,6.100000069E-2,1.080000028E-1
3.085391936E0,-9.999999776E-3,6.100000069E-2,1.080000028E-1
3.090327133E0,-5.099999905E-2,2.199999988E-2,8.100000024E-2
3.095263924E0,-5.099999905E-2,2.199999988E-2,8.100000024E-2
3.100200715E0,-5.099999905E-2,2.199999988E-2,8.100000024E-2
3.105136939E0,7.199999690E-2,8.999999613E-3,3.999999911E-2
3.110071184E0,7.199999690E-2,8.999999613E-3,3.999999911E-2
3.115005429E0,7.199999690E-2,8.999999613E-3,3.999999911E-2
3.119939674E0,7.199999690E-2,8.999999613E-3,3.999999911E-2
3.124875107E0,4.000000190E-3,1.040000021E-1,-2.039999962E-1
3.129810508E0,4.000000190E-3,1.040000021E-1,-2.039999962E-1
3.134745909E0,4.000000190E-3,1.040000021E-1,-2.039999962E-1
3.139681176E0,3.200000152E-2,6.199999899E-2,-1.220000014E-1
3.144616467E0,3.200000152E-2,6.199999899E-2,-1.220000014E-1
3.149551758E0,3.200000152E-2,6.199999899E-2,-1.220000014E-1
3.154486939E0,-4.800000042E-2,2.000000095E-3,-5.299999937E-2
3.159422110E0,-4.800000042E-2,2.000000095E-3,-5.299999937E-2
3.164357281E0,-4.800000042E-2,2.000000095E-3,-5.299999937E-2
3.169292552E0,-6.000000052E-3,-5.600000173E-2,1.790000051E-1
3.174227933E0,-6.000000052E-3,-5.600000173E-2,1.790000051E-1
3.179163314E0,-6.000000052E-3,-5.600000173E-2,1.790000051E-1
3.184098622E0,6.000000052E-3,-3.099999949E-2,4.379999936E-1
3.189033747E0,6.000000052E-3,-3.099999949E-2,4.379999936E-1
3.193968872E0,6.000000052E-3,-3.099999949E-2,4.379999936E-1
3.198903997E0,6.000000052E-3,-3.099999949E-2,4.379999936E-1
3.203839094E0,7.000000216E-3,2.099999972E-2,1.790000051E-1
3.208774195E0,7.000000216E-3,2.099999972E-2,1.790000051E-1
3.213709296E0,7.000000216E-3,2.099999972E-2,1.790000051E-1
3.218643941E0,3.400000185E-2,8.900000155E-2,-5.099999905E-2
3.223578442E0,3.400000185E-2,8.900000155E-2,-5.099999905E-2
3.228512943E0,3.400000185E-2,8.900000155E-2,-5.099999905E-2
3.233447568E0,3.500000015E-2,2.199999988E-2,-1.059999987E-1
3.238382279E0,3.500000015E-2,2.199999988E-2,-1.059999987E-1
3.243316990E0,3.500000015E-2,2.199999988E-2,-1.059999987E-1
3.248251773E0,4.800000042E-2,1.040000021E-1,-7.900000364E-2
3.253186578E0,4.800000042E-2,1.040000021E-1,-7.900000364E-2
3.258121383E0,4.800000042E-2,1.040000021E-1,-7.900000364E-2
3.263056259E0,-3.400000185E-2,8.000000380E-3,2.000000095E-3
3.267991354E0,-3.400000185E-2,8.000000380E-3,2.000000095E-3
3.272926449E0,-3.400000185E-2,8.000000380E-3,2.000000095E-3
3.277861544E0,-3.400000185E-2,8.000000380E-3,2.000000095E-3
3.282796765E0,-3.500000015E-2,4.999999888E-3,3.000000026E-3
3.287731956E0,-3.500000015E-2,4.999999888E-3,3.000000026E-3
3.292667147E0,-3.500000015E-2,4.999999888E-3,3.000000026E-3
3.297602084E0,3.099999949E-2,-2.300000004E-2,-7.699999958E-2
3.302536989E0,3.099999949E-2,-2.300000004E-2,-7.699999958E-2
3.307471894E0,3.099999949E-2,-2.300000004E-2,-7.699999958E-2
3.312406798E0,5.600000173E-2,-1.400000043E-2,4.500000179E-2
3.317341723E0,5.600000173E-2,-1.400000043E-2,4.500000179E-2
3.322276648E0,5.600000173E-2,-1.400000043E-2,4.500000179E-2
3.327211508E0,1.000000047E-3,-1.499999966E-2,1.000000015E-1
3.332146199E0,1.000000047E-3,-1.499999966E-2,1.000000015E-1
3.337080890E0,1.000000047E-3,-1.499999966E-2,1.000000015E-1
3.342015541E0,2.700000070E-2,8.999999613E-3,4.999999888E-3
3.346950062E0,2.700000070E-2,8.999999613E-3,4.999999888E-3
3.351884583E0,2.700000070E-2,8.999999613E-3,4.999999888E-3
3.356819101E0,2.700000070E-2,8.999999613E-3,4.999999888E-3
3.361755639E0,-2.000000095E-3,2.199999988E-2,8.699999750E-2
3.366692170E0,-2.000000095E-3,2.199999988E-2,8.699999750E-2
3.371628701E0,-2.000000095E-3,2.199999988E-2,8.699999750E-2
3.376563359E0,6.400000304E-2,5.000000075E-2,1.280000061E-1
3.381497600E0,6.400000304E-2,5.000000075E-2,1.280000061E-1
3.386431841E0,6.400000304E-2,5.000000075E-2,1.280000061E-1
3.391366214E0,7.400000095E-2,4.899999872E-2,-1.299999952E-1
3.396300659E0,7.400000095E-2,4.899999872E-2,-1.299999952E-1
3.401235104E0,7.400000095E-2,4.899999872E-2,-1.299999952E-1
3.406169973E0,1.700000092E-2,8.000000380E-3,-4.800000042E-2
3.411105448E0,1.700000092E-2,8.000000380E-3,-4.800000042E-2
3.416040923E0,1.700000092E-2,8.000000380E-3,-4.800000042E-2
3.420976040E0,0.000000000E0,1.999999955E-2,3.600000143E-1
3.425909775E0,0.000000000E0,1.999999955E-2,3.600000143E-1
3.430843510E0,0.000000000E0,1.999999955E-2,3.600000143E-1
3.435777245E0,0.000000000E0,1.999999955E-2,3.600000143E-1
3.440713105E0,-7.000000030E-2,-6.000000052E-3,2.919999957E-1
3.445648890E0,-7.000000030E-2,-6.000000052E-3,2.919999957E-1
3.450584675E0,-7.000000030E-2,-6.000000052E-3,2.919999957E-1
3.455520197E0,2.199999988E-2,6.100000069E-2,8.699999750E-2
3.460455682E0,2.199999988E-2,6.100000069E-2,8.699999750E-2
3.465391167E0,2.199999988E-2,6.100000069E-2,8.699999750E-2
3.470325727E0,5.999999866E-2,8.600000292E-2,-1.700000018E-1
3.475259752E0,5.999999866E-2,8.600000292E-2,-1.700000018E-1
3.480193777E0,5.999999866E-2,8.600000292E-2,-1.700000018E-1
3.485127934E0,-3.500000015E-2,3.000000026E-3,-1.700000018E-1
3.490062259E0,-3.500000015E-2,3.000000026E-3,-1.700000018E-1
3.494996584E0,-3.500000015E-2,3.000000026E-3,-1.700000018E-1
3.499930736E0,-1.049999967E-1,2.600000054E-2,7.000000216E-3
3.504864107E0,-1.049999967E-1,2.600000054E-2,7.000000216E-3
3.509797478E0,-1.049999967E-1,2.600000054E-2,7.000000216E-3
3.514730846E0,-1.049999967E-1,2.600000054E-2,7.000000216E-3
3.519664819E0,3.000000026E-3,7.800000161E-2,8.000000380E-3
3.524598754E0,3.000000026E-3,7.800000161E-2,8.000000380E-3
3.529532689E0,3.000000026E-3,7.800000161E-2,8.000000380E-3
3.534465996E0,7.100000232E-2,-9.999999776E-3,-1.260000020E-1
3.539399201E0,7.100000232E-2,-9.999999776E-3,-1.260000020E-1
3.544332406E0,7.100000232E-2,-9.999999776E-3,-1.260000020E-1
3.549266302E0,9.799999744E-2,-7.199999690E-2,-1.499999966E-2
3.554200623E0,9.799999744E-2,-7.199999690E-2,-1.499999966E-2
3.559134944E0,9.799999744E-2,-7.199999690E-2,-1.499999966E-2
3.564069149E0,4.399999976E-2,-8.699999750E-2,2.160000056E-1
3.569003190E0,4.399999976E-2,-8.699999750E-2,2.160000056E-1
3.573937231E0,4.399999976E-2,-8.699999750E-2,2.160000056E-1
3.578871432E0,1.499999966E-2,-4.500000179E-2,2.700000107E-1
3.583806403E0,1.499999966E-2,-4.500000179E-2,2.700000107E-1
3.588741374E0,1.499999966E-2,-4.500000179E-2,2.700000107E-1
3.593676342E0,1.499999966E-2,-4.500000179E-2,2.700000107E-1
3.598611669E0,0.000000000E0,9.200000018E-2,-7.000000030E-2
3.603546980E0,0.000000000E0,9.200000018E-2,-7.000000030E-2
3.608482291E0,0.000000000E0,9.200000018E-2,-7.000000030E-2
3.613416660E0,6.100000069E-2,8.200000226E-2,-1.120000035E-1
3.618350801E0,6.100000069E-2,8.200000226E-2,-1.120000035E-1
3.623284942E0,6.100000069E-2,8.200000226E-2,-1.120000035E-1
3.628218842E0,1.120000035E-1,-6.499999762E-2,-4.399999976E-2
3.633152597E0,1.120000035E-1,-6.499999762E-2,-4.399999976E-2
3.638086352E0,1.120000035E-1,-6.499999762E-2,-4.399999976E-2
3.643020470E0,1.979999989E-1,1.799999923E-2,-1.700000092E-2
3.647955055E0,1.979999989E-1,1.799999923E-2,-1.700000092E-2
3.652889640E0,1.979999989E-1,1.799999923E-2,-1.700000092E-2
3.657889445E0,3.500000015E-2,4.399999976E-2,-1.809999943E-1
3.663130966E0,3.500000015E-2,4.399999976E-2,-1.809999943E-1
